product_id,product_category,location_id,date,demand,stock_level,outlier_handled,outlier_method,outlier_threshold,original_demand
PROD_005,FOOD,LOC_001,2023-04-21,157.03376987995628,166.56,True,zscore,1.2,159.92
PROD_005,FOOD,LOC_002,2023-04-21,135.67182916620254,179.04,True,zscore,1.2,151.39
PROD_005,FOOD,LOC_005,2023-04-21,115.3614764,160.34,True,mad,1.2,120.41
PROD_006,FOOD,LOC_004,2023-04-21,143.6932175,139.18,True,mad,1.5,150.44
PROD_007,HOME,LOC_001,2023-04-21,64.61896349999999,79.0,True,mad,1.5,67.68
PROD_007,HOME,LOC_002,2023-04-21,96.06072855874586,81.53,True,zscore,1.5,98.03
PROD_007,HOME,LOC_003,2023-04-21,99.89857329380087,70.72,True,zscore,1.5,107.66
PROD_007,HOME,LOC_004,2023-04-21,82.2767440616364,85.83,True,zscore,1.5,88.31
PROD_009,SPORTS,LOC_004,2023-04-21,176.2162362084054,128.26,True,zscore,1.5,190.58
PROD_010,SPORTS,LOC_001,2023-04-21,172.9669701224681,141.39,True,zscore,1.5,188.99
PROD_002,CLOTHING,LOC_005,2023-04-24,128.1099825,97.91,True,mad,1.5,148.13
PROD_003,CLOTHING,LOC_005,2023-04-24,171.6408952,254.66,True,mad,1.2,248.8
PROD_004,FOOD,LOC_001,2023-04-24,96.04675410783926,126.64,True,zscore,1.2,118.46
PROD_004,FOOD,LOC_003,2023-04-24,88.17459960000001,86.01,True,mad,1.2,101.1
PROD_004,FOOD,LOC_004,2023-04-24,104.29327959999999,116.67,True,mad,1.2,104.89
PROD_005,FOOD,LOC_003,2023-04-24,87.24391359999998,63.23,True,mad,1.2,89.8
PROD_005,FOOD,LOC_005,2023-04-24,115.3614764,158.96,True,mad,1.2,135.24
PROD_007,HOME,LOC_002,2023-04-24,96.06072855874586,112.48,True,zscore,1.5,96.65
PROD_007,HOME,LOC_003,2023-04-24,99.89857329380087,122.42,True,zscore,1.5,106.2
PROD_008,SPORTS,LOC_003,2023-04-24,180.23535950000002,147.12,True,mad,1.5,185.5
PROD_010,SPORTS,LOC_001,2023-04-24,172.9669701224681,203.73,True,zscore,1.5,187.43
PROD_002,CLOTHING,LOC_005,2023-04-25,128.1099825,156.81,True,mad,1.5,148.87
PROD_003,CLOTHING,LOC_005,2023-04-25,171.6408952,147.9,True,mad,1.2,252.47
PROD_004,FOOD,LOC_001,2023-04-25,96.04675410783926,117.08,True,zscore,1.2,98.73
PROD_004,FOOD,LOC_003,2023-04-25,88.17459960000001,99.99,True,mad,1.2,93.82
PROD_004,FOOD,LOC_004,2023-04-25,104.29327959999999,98.15,True,mad,1.2,104.71
PROD_005,FOOD,LOC_001,2023-04-25,157.03376987995628,204.52,True,zscore,1.2,167.03
PROD_005,FOOD,LOC_003,2023-04-25,87.24391359999998,100.08,True,mad,1.2,95.06
PROD_007,HOME,LOC_001,2023-04-25,64.61896349999999,55.48,True,mad,1.5,66.32
PROD_007,HOME,LOC_003,2023-04-25,99.89857329380087,91.69,True,zscore,1.5,105.52
PROD_008,SPORTS,LOC_003,2023-04-25,180.23535950000002,135.67,True,mad,1.5,193.86
PROD_008,SPORTS,LOC_004,2023-04-25,226.71202193486369,222.52,True,zscore,1.5,252.9
PROD_008,SPORTS,LOC_005,2023-04-25,182.14454849999998,141.38,True,mad,1.5,197.61
PROD_009,SPORTS,LOC_004,2023-04-25,176.2162362084054,124.02,True,zscore,1.5,188.99
PROD_010,SPORTS,LOC_001,2023-04-25,172.9669701224681,148.45,True,zscore,1.5,185.11
PROD_001,ELECTRONICS,LOC_002,2023-04-26,169.3035672440272,111.17,True,zscore,2.0,174.05
PROD_002,CLOTHING,LOC_005,2023-04-26,128.1099825,155.07,True,mad,1.5,150.36
PROD_003,CLOTHING,LOC_005,2023-04-26,171.6408952,158.92,True,mad,1.2,232.22
PROD_004,FOOD,LOC_003,2023-04-26,88.17459960000001,85.17,True,mad,1.2,102.19
PROD_004,FOOD,LOC_004,2023-04-26,104.29327959999999,112.56,True,mad,1.2,105.43
PROD_005,FOOD,LOC_003,2023-04-26,87.24391359999998,103.91,True,mad,1.2,92.16
PROD_005,FOOD,LOC_005,2023-04-26,115.3614764,110.14,True,mad,1.2,115.52
PROD_007,HOME,LOC_003,2023-04-26,99.89857329380087,118.39,True,zscore,1.5,105.55
PROD_007,HOME,LOC_004,2023-04-26,82.2767440616364,90.11,True,zscore,1.5,87.48
PROD_008,SPORTS,LOC_004,2023-04-26,226.71202193486369,204.45,True,zscore,1.5,252.75
PROD_008,SPORTS,LOC_005,2023-04-26,182.14454849999998,133.58,True,mad,1.5,199.49
PROD_009,SPORTS,LOC_001,2023-04-26,175.36012286854367,138.67,True,zscore,1.5,179.56
PROD_010,SPORTS,LOC_001,2023-04-26,172.9669701224681,105.74,True,zscore,1.5,173.62
PROD_002,CLOTHING,LOC_005,2023-04-27,128.1099825,74.1,True,mad,1.5,146.86
PROD_003,CLOTHING,LOC_005,2023-04-27,171.6408952,162.31,True,mad,1.2,241.35
PROD_004,FOOD,LOC_001,2023-04-27,96.04675410783926,135.67,True,zscore,1.2,104.35
PROD_004,FOOD,LOC_003,2023-04-27,88.17459960000001,85.63,True,mad,1.2,96.99
PROD_005,FOOD,LOC_001,2023-04-27,157.03376987995628,158.66,True,zscore,1.2,171.69
PROD_005,FOOD,LOC_002,2023-04-27,135.67182916620254,148.46,True,zscore,1.2,161.81
PROD_005,FOOD,LOC_003,2023-04-27,87.24391359999998,112.87,True,mad,1.2,92.84
PROD_007,HOME,LOC_001,2023-04-27,64.61896349999999,65.76,True,mad,1.5,68.98
PROD_007,HOME,LOC_002,2023-04-27,96.06072855874586,72.69,True,zscore,1.5,98.64
PROD_007,HOME,LOC_003,2023-04-27,99.89857329380087,85.55,True,zscore,1.5,103.34
PROD_007,HOME,LOC_004,2023-04-27,82.2767440616364,109.55,True,zscore,1.5,93.01
PROD_008,SPORTS,LOC_004,2023-04-27,226.71202193486369,191.24,True,zscore,1.5,236.39
PROD_009,SPORTS,LOC_001,2023-04-27,175.36012286854367,96.5,True,zscore,1.5,195.46
PROD_010,SPORTS,LOC_001,2023-04-27,172.9669701224681,165.51,True,zscore,1.5,179.8
PROD_002,CLOTHING,LOC_005,2023-04-28,128.1099825,119.11,True,mad,1.5,153.57
PROD_003,CLOTHING,LOC_005,2023-04-28,171.6408952,170.48,True,mad,1.2,227.9
PROD_004,FOOD,LOC_001,2023-04-28,96.04675410783926,122.12,True,zscore,1.2,107.5
PROD_004,FOOD,LOC_003,2023-04-28,88.17459960000001,127.29,True,mad,1.2,91.57
PROD_004,FOOD,LOC_004,2023-04-28,104.29327959999999,79.72,True,mad,1.2,105.93
PROD_005,FOOD,LOC_001,2023-04-28,157.03376987995628,202.52,True,zscore,1.2,169.83
PROD_005,FOOD,LOC_005,2023-04-28,115.3614764,148.41,True,mad,1.2,116.81
PROD_007,HOME,LOC_001,2023-04-28,64.61896349999999,61.95,True,mad,1.5,65.48
PROD_007,HOME,LOC_003,2023-04-28,99.89857329380087,107.6,True,zscore,1.5,114.69
PROD_007,HOME,LOC_004,2023-04-28,82.2767440616364,76.01,True,zscore,1.5,88.86
PROD_008,SPORTS,LOC_004,2023-04-28,226.71202193486369,221.12,True,zscore,1.5,243.4
PROD_008,SPORTS,LOC_005,2023-04-28,182.14454849999998,120.2,True,mad,1.5,186.44
PROD_009,SPORTS,LOC_001,2023-04-28,175.36012286854367,157.74,True,zscore,1.5,178.37
PROD_010,SPORTS,LOC_001,2023-04-28,172.9669701224681,155.31,True,zscore,1.5,190.97
PROD_002,CLOTHING,LOC_005,2023-05-01,128.1099825,133.87,True,mad,1.5,169.93
PROD_003,CLOTHING,LOC_005,2023-05-01,171.6408952,232.47,True,mad,1.2,240.29
PROD_004,FOOD,LOC_001,2023-05-01,96.04675410783926,134.15,True,zscore,1.2,99.66
PROD_004,FOOD,LOC_003,2023-05-01,88.17459960000001,72.75,True,mad,1.2,97.51
PROD_004,FOOD,LOC_004,2023-05-01,104.29327959999999,124.23,True,mad,1.2,105.85
PROD_005,FOOD,LOC_001,2023-05-01,157.03376987995628,138.68,True,zscore,1.2,166.57
PROD_005,FOOD,LOC_002,2023-05-01,135.67182916620254,141.38,True,zscore,1.2,138.84
PROD_005,FOOD,LOC_003,2023-05-01,87.24391359999998,100.55,True,mad,1.2,96.07
PROD_007,HOME,LOC_001,2023-05-01,64.61896349999999,56.68,True,mad,1.5,64.82
PROD_007,HOME,LOC_002,2023-05-01,96.06072855874586,75.76,True,zscore,1.5,99.13
PROD_007,HOME,LOC_003,2023-05-01,99.89857329380087,114.25,True,zscore,1.5,103.71
PROD_007,HOME,LOC_004,2023-05-01,82.2767440616364,85.38,True,zscore,1.5,90.47
PROD_008,SPORTS,LOC_004,2023-05-01,226.71202193486369,144.2,True,zscore,1.5,236.43
PROD_009,SPORTS,LOC_001,2023-05-01,175.36012286854367,80.84,True,zscore,1.5,178.28
PROD_009,SPORTS,LOC_004,2023-05-01,176.2162362084054,123.37,True,zscore,1.5,187.53
PROD_002,CLOTHING,LOC_005,2023-05-02,128.1099825,101.21,True,mad,1.5,147.87
PROD_003,CLOTHING,LOC_005,2023-05-02,171.6408952,148.08,True,mad,1.2,238.26
PROD_004,FOOD,LOC_003,2023-05-02,88.17459960000001,59.34,True,mad,1.2,99.93
PROD_004,FOOD,LOC_004,2023-05-02,104.29327959999999,124.36,True,mad,1.2,110.18
PROD_005,FOOD,LOC_003,2023-05-02,87.24391359999998,88.47,True,mad,1.2,95.61
PROD_005,FOOD,LOC_005,2023-05-02,115.3614764,125.89,True,mad,1.2,135.19
PROD_007,HOME,LOC_001,2023-05-02,64.61896349999999,31.3,True,mad,1.5,67.02
PROD_007,HOME,LOC_002,2023-05-02,96.06072855874586,81.16,True,zscore,1.5,106.56
PROD_007,HOME,LOC_003,2023-05-02,99.89857329380087,111.3,True,zscore,1.5,104.45
PROD_007,HOME,LOC_004,2023-05-02,82.2767440616364,60.59,True,zscore,1.5,87.27
PROD_008,SPORTS,LOC_003,2023-05-02,180.23535950000002,115.24,True,mad,1.5,193.49
PROD_009,SPORTS,LOC_001,2023-05-02,175.36012286854367,163.07,True,zscore,1.5,200.48
PROD_002,CLOTHING,LOC_005,2023-05-03,128.1099825,138.65,True,mad,1.5,130.64
PROD_003,CLOTHING,LOC_005,2023-05-03,171.6408952,167.58,True,mad,1.2,205.72
PROD_004,FOOD,LOC_001,2023-05-03,96.04675410783926,108.77,True,zscore,1.2,120.38
PROD_004,FOOD,LOC_003,2023-05-03,88.17459960000001,125.89,True,mad,1.2,94.96
PROD_004,FOOD,LOC_004,2023-05-03,104.29327959999999,78.28,True,mad,1.2,114.21
PROD_005,FOOD,LOC_001,2023-05-03,157.03376987995628,170.94,True,zscore,1.2,168.87
PROD_005,FOOD,LOC_003,2023-05-03,87.24391359999998,126.65,True,mad,1.2,95.33
PROD_007,HOME,LOC_002,2023-05-03,96.06072855874586,121.39,True,zscore,1.5,100.9
PROD_007,HOME,LOC_003,2023-05-03,99.89857329380087,111.86,True,zscore,1.5,101.12
PROD_007,HOME,LOC_004,2023-05-03,82.2767440616364,80.68,True,zscore,1.5,83.53
PROD_008,SPORTS,LOC_004,2023-05-03,226.71202193486369,157.93,True,zscore,1.5,243.63
PROD_008,SPORTS,LOC_005,2023-05-03,182.14454849999998,142.09,True,mad,1.5,188.47
PROD_009,SPORTS,LOC_001,2023-05-03,175.36012286854367,134.03,True,zscore,1.5,179.32
PROD_002,CLOTHING,LOC_005,2023-05-04,128.1099825,170.9,True,mad,1.5,136.25
PROD_003,CLOTHING,LOC_005,2023-05-04,171.6408952,206.53,True,mad,1.2,217.93
PROD_004,FOOD,LOC_004,2023-05-04,104.29327959999999,127.84,True,mad,1.2,109.32
PROD_005,FOOD,LOC_002,2023-05-04,135.67182916620254,167.82,True,zscore,1.2,137.3
PROD_005,FOOD,LOC_003,2023-05-04,87.24391359999998,112.67,True,mad,1.2,87.72
PROD_005,FOOD,LOC_005,2023-05-04,115.3614764,139.02,True,mad,1.2,122.79
PROD_007,HOME,LOC_001,2023-05-04,64.61896349999999,53.47,True,mad,1.5,76.46
PROD_007,HOME,LOC_002,2023-05-04,96.06072855874586,69.51,True,zscore,1.5,98.13
PROD_007,HOME,LOC_003,2023-05-04,99.89857329380087,131.05,True,zscore,1.5,110.71
PROD_007,HOME,LOC_004,2023-05-04,82.2767440616364,69.91,True,zscore,1.5,86.76
PROD_008,SPORTS,LOC_004,2023-05-04,226.71202193486369,251.47,True,zscore,1.5,265.83
PROD_008,SPORTS,LOC_005,2023-05-04,182.14454849999998,142.7,True,mad,1.5,194.91
PROD_009,SPORTS,LOC_001,2023-05-04,175.36012286854367,127.29,True,zscore,1.5,182.18
PROD_009,SPORTS,LOC_004,2023-05-04,176.2162362084054,109.45,True,zscore,1.5,179.88
PROD_010,SPORTS,LOC_001,2023-05-04,172.9669701224681,143.86,True,zscore,1.5,180.04
PROD_002,CLOTHING,LOC_005,2023-05-05,128.1099825,138.39,True,mad,1.5,155.23
PROD_003,CLOTHING,LOC_005,2023-05-05,171.6408952,100.66,True,mad,1.2,215.01
PROD_004,FOOD,LOC_001,2023-05-05,96.04675410783926,151.94,True,zscore,1.2,111.42
PROD_004,FOOD,LOC_003,2023-05-05,88.17459960000001,111.04,True,mad,1.2,94.62
PROD_004,FOOD,LOC_004,2023-05-05,104.29327959999999,115.15,True,mad,1.2,114.34
PROD_005,FOOD,LOC_001,2023-05-05,157.03376987995628,126.6,True,zscore,1.2,163.67
PROD_005,FOOD,LOC_005,2023-05-05,115.3614764,134.46,True,mad,1.2,128.88
PROD_007,HOME,LOC_001,2023-05-05,64.61896349999999,68.16,True,mad,1.5,69.79
PROD_007,HOME,LOC_003,2023-05-05,99.89857329380087,121.94,True,zscore,1.5,110.61
PROD_008,SPORTS,LOC_003,2023-05-05,180.23535950000002,187.16,True,mad,1.5,180.89
PROD_008,SPORTS,LOC_004,2023-05-05,226.71202193486369,114.92,True,zscore,1.5,247.58
PROD_009,SPORTS,LOC_001,2023-05-05,175.36012286854367,130.45,True,zscore,1.5,189.75
PROD_010,SPORTS,LOC_001,2023-05-05,172.9669701224681,138.93,True,zscore,1.5,187.08
PROD_002,CLOTHING,LOC_005,2023-05-08,128.1099825,131.1,True,mad,1.5,136.02
PROD_003,CLOTHING,LOC_005,2023-05-08,171.6408952,74.33,True,mad,1.2,236.93
PROD_004,FOOD,LOC_001,2023-05-08,96.04675410783926,98.79,True,zscore,1.2,106.31
PROD_004,FOOD,LOC_003,2023-05-08,88.17459960000001,69.43,True,mad,1.2,97.13
PROD_004,FOOD,LOC_004,2023-05-08,104.29327959999999,158.55,True,mad,1.2,107.13
PROD_005,FOOD,LOC_003,2023-05-08,87.24391359999998,112.23,True,mad,1.2,90.52
PROD_007,HOME,LOC_001,2023-05-08,64.61896349999999,46.1,True,mad,1.5,65.54
PROD_007,HOME,LOC_002,2023-05-08,96.06072855874586,91.55,True,zscore,1.5,102.94
PROD_007,HOME,LOC_003,2023-05-08,99.89857329380087,109.62,True,zscore,1.5,112.56
PROD_007,HOME,LOC_004,2023-05-08,82.2767440616364,85.04,True,zscore,1.5,84.93
PROD_008,SPORTS,LOC_004,2023-05-08,226.71202193486369,135.11,True,zscore,1.5,238.11
PROD_008,SPORTS,LOC_005,2023-05-08,182.14454849999998,168.99,True,mad,1.5,192.62
PROD_009,SPORTS,LOC_004,2023-05-08,176.2162362084054,129.62,True,zscore,1.5,183.4
PROD_010,SPORTS,LOC_001,2023-05-08,172.9669701224681,119.5,True,zscore,1.5,183.31
PROD_002,CLOTHING,LOC_005,2023-05-09,128.1099825,111.75,True,mad,1.5,155.2
PROD_003,CLOTHING,LOC_005,2023-05-09,171.6408952,212.51,True,mad,1.2,230.28
PROD_004,FOOD,LOC_001,2023-05-09,96.04675410783926,121.3,True,zscore,1.2,102.47
PROD_004,FOOD,LOC_003,2023-05-09,88.17459960000001,137.89,True,mad,1.2,112.77
PROD_004,FOOD,LOC_004,2023-05-09,104.29327959999999,98.78,True,mad,1.2,107.86
PROD_005,FOOD,LOC_001,2023-05-09,157.03376987995628,202.83,True,zscore,1.2,159.45
PROD_005,FOOD,LOC_003,2023-05-09,87.24391359999998,97.73,True,mad,1.2,90.4
PROD_007,HOME,LOC_002,2023-05-09,96.06072855874586,72.3,True,zscore,1.5,101.47
PROD_007,HOME,LOC_004,2023-05-09,82.2767440616364,79.29,True,zscore,1.5,92.45
PROD_008,SPORTS,LOC_003,2023-05-09,180.23535950000002,115.21,True,mad,1.5,183.0
PROD_008,SPORTS,LOC_004,2023-05-09,226.71202193486369,201.95,True,zscore,1.5,248.02
PROD_009,SPORTS,LOC_004,2023-05-09,176.2162362084054,149.32,True,zscore,1.5,182.81
PROD_001,ELECTRONICS,LOC_002,2023-05-10,169.3035672440272,150.09,True,zscore,2.0,180.54
PROD_002,CLOTHING,LOC_005,2023-05-10,128.1099825,154.6,True,mad,1.5,145.24
PROD_003,CLOTHING,LOC_005,2023-05-10,171.6408952,158.83,True,mad,1.2,214.13
PROD_004,FOOD,LOC_003,2023-05-10,88.17459960000001,108.01,True,mad,1.2,96.19
PROD_004,FOOD,LOC_004,2023-05-10,104.29327959999999,109.83,True,mad,1.2,106.88
PROD_005,FOOD,LOC_001,2023-05-10,157.03376987995628,184.42,True,zscore,1.2,166.07
PROD_005,FOOD,LOC_002,2023-05-10,135.67182916620254,158.0,True,zscore,1.2,156.99
PROD_005,FOOD,LOC_003,2023-05-10,87.24391359999998,105.32,True,mad,1.2,90.68
PROD_005,FOOD,LOC_005,2023-05-10,115.3614764,143.38,True,mad,1.2,122.63
PROD_006,FOOD,LOC_004,2023-05-10,143.6932175,201.11,True,mad,1.5,152.19
PROD_007,HOME,LOC_002,2023-05-10,96.06072855874586,91.94,True,zscore,1.5,99.22
PROD_007,HOME,LOC_003,2023-05-10,99.89857329380087,95.42,True,zscore,1.5,100.29
PROD_007,HOME,LOC_004,2023-05-10,82.2767440616364,81.23,True,zscore,1.5,89.38
PROD_008,SPORTS,LOC_004,2023-05-10,226.71202193486369,186.03,True,zscore,1.5,235.85
PROD_010,SPORTS,LOC_001,2023-05-10,172.9669701224681,120.61,True,zscore,1.5,183.14
PROD_002,CLOTHING,LOC_005,2023-05-11,128.1099825,145.59,True,mad,1.5,142.48
PROD_003,CLOTHING,LOC_005,2023-05-11,171.6408952,207.51,True,mad,1.2,239.95
PROD_004,FOOD,LOC_003,2023-05-11,88.17459960000001,91.68,True,mad,1.2,90.71
PROD_004,FOOD,LOC_004,2023-05-11,104.29327959999999,101.12,True,mad,1.2,106.54
PROD_005,FOOD,LOC_003,2023-05-11,87.24391359999998,74.86,True,mad,1.2,92.1
PROD_005,FOOD,LOC_005,2023-05-11,115.3614764,85.52,True,mad,1.2,116.19
PROD_007,HOME,LOC_001,2023-05-11,64.61896349999999,41.78,True,mad,1.5,69.72
PROD_007,HOME,LOC_004,2023-05-11,82.2767440616364,53.35,True,zscore,1.5,87.74
PROD_008,SPORTS,LOC_004,2023-05-11,226.71202193486369,192.63,True,zscore,1.5,237.09
PROD_008,SPORTS,LOC_005,2023-05-11,182.14454849999998,151.87,True,mad,1.5,186.32
PROD_009,SPORTS,LOC_001,2023-05-11,175.36012286854367,120.4,True,zscore,1.5,176.27
PROD_010,SPORTS,LOC_001,2023-05-11,172.9669701224681,174.34,True,zscore,1.5,179.65
PROD_001,ELECTRONICS,LOC_002,2023-05-12,169.3035672440272,93.78,True,zscore,2.0,172.97
PROD_002,CLOTHING,LOC_005,2023-05-12,128.1099825,107.43,True,mad,1.5,139.91
PROD_003,CLOTHING,LOC_005,2023-05-12,171.6408952,217.77,True,mad,1.2,203.43
PROD_004,FOOD,LOC_001,2023-05-12,96.04675410783926,114.04,True,zscore,1.2,106.82
PROD_004,FOOD,LOC_003,2023-05-12,88.17459960000001,76.67,True,mad,1.2,94.97
PROD_005,FOOD,LOC_001,2023-05-12,157.03376987995628,224.24,True,zscore,1.2,162.27
PROD_005,FOOD,LOC_002,2023-05-12,135.67182916620254,217.47,True,zscore,1.2,146.1
PROD_005,FOOD,LOC_003,2023-05-12,87.24391359999998,104.22,True,mad,1.2,95.27
PROD_005,FOOD,LOC_005,2023-05-12,115.3614764,124.74,True,mad,1.2,126.23
PROD_007,HOME,LOC_001,2023-05-12,64.61896349999999,36.93,True,mad,1.5,66.08
PROD_007,HOME,LOC_002,2023-05-12,96.06072855874586,90.6,True,zscore,1.5,103.54
PROD_007,HOME,LOC_004,2023-05-12,82.2767440616364,85.0,True,zscore,1.5,91.89
PROD_008,SPORTS,LOC_003,2023-05-12,180.23535950000002,125.39,True,mad,1.5,188.43
PROD_008,SPORTS,LOC_004,2023-05-12,226.71202193486369,216.83,True,zscore,1.5,231.33
PROD_008,SPORTS,LOC_005,2023-05-12,182.14454849999998,154.91,True,mad,1.5,204.95
PROD_009,SPORTS,LOC_001,2023-05-12,175.36012286854367,209.47,True,zscore,1.5,176.72
PROD_010,SPORTS,LOC_001,2023-05-12,172.9669701224681,143.58,True,zscore,1.5,176.94
PROD_003,CLOTHING,LOC_005,2023-05-15,171.6408952,257.57,True,mad,1.2,250.77
PROD_004,FOOD,LOC_003,2023-05-15,88.17459960000001,90.13,True,mad,1.2,98.64
PROD_005,FOOD,LOC_001,2023-05-15,157.03376987995628,246.91,True,zscore,1.2,179.94
PROD_005,FOOD,LOC_005,2023-05-15,115.3614764,142.25,True,mad,1.2,126.83
PROD_007,HOME,LOC_001,2023-05-15,64.61896349999999,41.17,True,mad,1.5,65.76
PROD_007,HOME,LOC_002,2023-05-15,96.06072855874586,74.46,True,zscore,1.5,100.58
PROD_007,HOME,LOC_004,2023-05-15,82.2767440616364,62.29,True,zscore,1.5,82.81
PROD_008,SPORTS,LOC_003,2023-05-15,180.23535950000002,186.86,True,mad,1.5,182.06
PROD_009,SPORTS,LOC_004,2023-05-15,176.2162362084054,149.81,True,zscore,1.5,189.4
PROD_010,SPORTS,LOC_001,2023-05-15,172.9669701224681,166.88,True,zscore,1.5,183.94
PROD_002,CLOTHING,LOC_005,2023-05-16,128.1099825,130.31,True,mad,1.5,156.1
PROD_003,CLOTHING,LOC_005,2023-05-16,171.6408952,160.92,True,mad,1.2,194.26
PROD_004,FOOD,LOC_003,2023-05-16,88.17459960000001,82.68,True,mad,1.2,95.74
PROD_004,FOOD,LOC_004,2023-05-16,104.29327959999999,150.31,True,mad,1.2,105.64
PROD_005,FOOD,LOC_002,2023-05-16,135.67182916620254,115.23,True,zscore,1.2,176.18
PROD_007,HOME,LOC_001,2023-05-16,64.61896349999999,62.14,True,mad,1.5,66.68
PROD_007,HOME,LOC_002,2023-05-16,96.06072855874586,89.45,True,zscore,1.5,98.06
PROD_007,HOME,LOC_003,2023-05-16,99.89857329380087,95.26,True,zscore,1.5,113.73
PROD_008,SPORTS,LOC_004,2023-05-16,226.71202193486369,201.46,True,zscore,1.5,244.47
PROD_008,SPORTS,LOC_005,2023-05-16,182.14454849999998,154.2,True,mad,1.5,206.27
PROD_009,SPORTS,LOC_001,2023-05-16,175.36012286854367,169.46,True,zscore,1.5,193.82
PROD_009,SPORTS,LOC_004,2023-05-16,176.2162362084054,134.82,True,zscore,1.5,189.99
PROD_002,CLOTHING,LOC_005,2023-05-17,128.1099825,159.21,True,mad,1.5,137.23
PROD_003,CLOTHING,LOC_005,2023-05-17,171.6408952,233.01,True,mad,1.2,221.61
PROD_004,FOOD,LOC_003,2023-05-17,88.17459960000001,120.75,True,mad,1.2,90.67
PROD_005,FOOD,LOC_002,2023-05-17,135.67182916620254,140.99,True,zscore,1.2,158.92
PROD_005,FOOD,LOC_003,2023-05-17,87.24391359999998,123.07,True,mad,1.2,98.01
PROD_005,FOOD,LOC_005,2023-05-17,115.3614764,127.01,True,mad,1.2,126.22
PROD_007,HOME,LOC_001,2023-05-17,64.61896349999999,58.52,True,mad,1.5,67.29
PROD_007,HOME,LOC_002,2023-05-17,96.06072855874586,95.6,True,zscore,1.5,104.23
PROD_008,SPORTS,LOC_003,2023-05-17,180.23535950000002,101.93,True,mad,1.5,181.99
PROD_009,SPORTS,LOC_001,2023-05-17,175.36012286854367,220.9,True,zscore,1.5,191.28
PROD_009,SPORTS,LOC_004,2023-05-17,176.2162362084054,192.99,True,zscore,1.5,191.12
PROD_002,CLOTHING,LOC_005,2023-05-18,128.1099825,115.7,True,mad,1.5,138.23
PROD_003,CLOTHING,LOC_005,2023-05-18,171.6408952,229.36,True,mad,1.2,180.34
PROD_004,FOOD,LOC_001,2023-05-18,96.04675410783926,95.26,True,zscore,1.2,102.5
PROD_004,FOOD,LOC_003,2023-05-18,88.17459960000001,99.08,True,mad,1.2,91.41
PROD_004,FOOD,LOC_004,2023-05-18,104.29327959999999,137.58,True,mad,1.2,105.0
PROD_005,FOOD,LOC_003,2023-05-18,87.24391359999998,95.93,True,mad,1.2,95.89
PROD_007,HOME,LOC_002,2023-05-18,96.06072855874586,51.46,True,zscore,1.5,101.39
PROD_007,HOME,LOC_004,2023-05-18,82.2767440616364,67.08,True,zscore,1.5,87.99
PROD_008,SPORTS,LOC_004,2023-05-18,226.71202193486369,166.58,True,zscore,1.5,240.9
PROD_008,SPORTS,LOC_005,2023-05-18,182.14454849999998,148.25,True,mad,1.5,198.51
PROD_009,SPORTS,LOC_001,2023-05-18,175.36012286854367,154.15,True,zscore,1.5,185.44
PROD_009,SPORTS,LOC_004,2023-05-18,176.2162362084054,173.13,True,zscore,1.5,195.13
PROD_002,CLOTHING,LOC_005,2023-05-19,128.1099825,82.77,True,mad,1.5,151.8
PROD_003,CLOTHING,LOC_005,2023-05-19,171.6408952,185.12,True,mad,1.2,216.43
PROD_004,FOOD,LOC_001,2023-05-19,96.04675410783926,110.83,True,zscore,1.2,101.93
PROD_004,FOOD,LOC_003,2023-05-19,88.17459960000001,92.99,True,mad,1.2,101.35
PROD_005,FOOD,LOC_001,2023-05-19,157.03376987995628,126.9,True,zscore,1.2,163.2
PROD_007,HOME,LOC_001,2023-05-19,64.61896349999999,58.71,True,mad,1.5,77.36
PROD_007,HOME,LOC_002,2023-05-19,96.06072855874586,98.61,True,zscore,1.5,99.46
PROD_007,HOME,LOC_003,2023-05-19,99.89857329380087,123.37,True,zscore,1.5,105.7
PROD_007,HOME,LOC_004,2023-05-19,82.2767440616364,78.74,True,zscore,1.5,93.3
PROD_009,SPORTS,LOC_001,2023-05-19,175.36012286854367,123.14,True,zscore,1.5,180.1
PROD_002,CLOTHING,LOC_005,2023-05-22,128.1099825,119.0,True,mad,1.5,144.13
PROD_003,CLOTHING,LOC_005,2023-05-22,171.6408952,138.71,True,mad,1.2,229.74
PROD_004,FOOD,LOC_003,2023-05-22,88.17459960000001,69.38,True,mad,1.2,93.31
PROD_005,FOOD,LOC_001,2023-05-22,157.03376987995628,229.53,True,zscore,1.2,173.29
PROD_005,FOOD,LOC_002,2023-05-22,135.67182916620254,158.38,True,zscore,1.2,158.23
PROD_005,FOOD,LOC_003,2023-05-22,87.24391359999998,101.95,True,mad,1.2,91.02
PROD_007,HOME,LOC_001,2023-05-22,64.61896349999999,59.49,True,mad,1.5,67.33
PROD_007,HOME,LOC_002,2023-05-22,96.06072855874586,108.05,True,zscore,1.5,98.92
PROD_007,HOME,LOC_003,2023-05-22,99.89857329380087,86.65,True,zscore,1.5,113.51
PROD_008,SPORTS,LOC_004,2023-05-22,226.71202193486369,197.44,True,zscore,1.5,226.89
PROD_002,CLOTHING,LOC_005,2023-05-23,128.1099825,174.96,True,mad,1.5,142.77
PROD_003,CLOTHING,LOC_005,2023-05-23,171.6408952,218.65,True,mad,1.2,213.07
PROD_004,FOOD,LOC_001,2023-05-23,96.04675410783926,158.43,True,zscore,1.2,109.25
